x,y
0.0,0.15
0.01507537688442211,0.14993250513063794
0.03015075376884422,0.14973276143095213
0.04522613065326633,0.14940488026354343
0.06030150753768844,0.14895297299101246
0.07537688442211055,0.14838115097596005
0.09045226130653267,0.14769352558098697
0.10552763819095477,0.14689420816869375
0.12060301507537688,0.14598731010168134
0.135678391959799,0.1449769427425504
0.1507537688442211,0.14386721745390166
0.1658291457286432,0.14266224559833587
0.18090452261306533,0.14136613853845373
0.19597989949748743,0.13998300763685603
0.21105527638190955,0.13851696425614343
0.22613065326633164,0.1369721197589168
0.24120603015075376,0.13535258550777676
0.2562814070351759,0.13366247286532404
0.271356783919598,0.13190589319415943
0.28643216080402006,0.1300869578568837
0.3015075376884422,0.12820977821609753
0.3165829145728643,0.12627846563440168
0.3316582914572864,0.1242971314743968
0.34673366834170855,0.12226988709868371
0.36180904522613067,0.1202008438698632
0.37688442211055273,0.1180941131505359
0.39195979899497485,0.11595380630330258
0.40703517587939697,0.11378403469076398
0.4221105527638191,0.11158890967552083
0.4371859296482412,0.10937254262017393
0.4522613065326633,0.10713904488732393
0.4673366834170854,0.1048925278395716
0.4824120603015075,0.10263710283951766
0.49748743718592964,0.10037688124976285
0.5125628140703518,0.09811597443290795
0.5276381909547738,0.09585849375155364
0.542713567839196,0.09360855056830072
0.5577889447236181,0.09137025624574985
0.5728643216080401,0.08914772214650182
0.5879396984924623,0.08694505963315734
0.6030150753768844,0.08476638006831716
0.6180904522613065,0.08261579481458199
0.6331658291457286,0.0804974152345526
0.6482412060301507,0.07841535269082975
0.6633165829145728,0.07637371854601407
0.6783919597989949,0.07437662416270642
0.6934673366834171,0.07242818090350746
0.7085427135678392,0.07053250013101797
0.7236180904522613,0.06869369320783864
0.7386934673366834,0.06691587149657025
0.7537688442211055,0.06520314635981352
0.7688442211055276,0.06355962916016918
0.7839195979899497,0.06198943126023797
0.7989949748743719,0.06049666402262061
0.8140703517587939,0.05908543880991787
0.829145728643216,0.057759866984730485
0.8442211055276382,0.056524059909659155
0.8592964824120602,0.05538212894730465
0.8743718592964824,0.05433818546026768
0.8894472361809045,0.053396340811149
0.9045226130653266,0.05256070636254935
0.9195979899497487,0.05183539347706945
0.9346733668341708,0.051224513517310055
0.949748743718593,0.05073217784587187
0.964824120603015,0.050362497825355665
0.9798994974874371,0.050119584818362165
0.9949748743718593,0.050007550187492096
1.0100502512562815,0.053391931247865815
1.0251256281407035,0.05847945338609412
1.0402010050251256,0.0635660119237129
1.0552763819095476,0.06865102870035637
1.0703517587939697,0.07373392555565886
1.085427135678392,0.07881412432925469
1.100502512562814,0.08389104686077797
1.1155778894472361,0.08896411498986308
1.1306532663316582,0.09403275055614424
1.1457286432160803,0.09909637539925578
1.1608040201005025,0.104154411358832
1.1758793969849246,0.10920628027450706
1.1909547738693467,0.11425140398591525
1.2060301507537687,0.11928920433269093
1.2211055276381908,0.1243191031544683
1.236180904522613,0.12934052229088172
1.2512562814070352,0.1343528835815653
1.2663316582914572,0.13935560886615345
1.2814070351758793,0.14434811998428032
1.2964824120603013,0.14932983877558031
1.3115577889447236,0.15430018707968773
1.3266331658291457,0.15925858673623666
1.3417085427135678,0.1642044595848615
1.3567839195979898,0.16913722746519647
1.371859296482412,0.17405631221687584
1.3869346733668342,0.17896113567953403
1.4020100502512562,0.18385111969280507
1.4170854271356783,0.1887256860963234
1.4321608040201004,0.1935842567297232
1.4472361809045227,0.19842625343263884
1.4623115577889447,0.20325109804470445
1.4773869346733668,0.20805821240555444
1.4924623115577889,0.21284701835482303
1.507537688442211,0.21761693773214447
1.5226130653266332,0.22236739237715306
1.5376884422110553,0.22709780412948305
1.5527638190954773,0.23180759482876873
1.5678391959798994,0.23649618631464434
1.5829145728643215,0.2411630004267442
1.5979899497487438,0.24580745900470263
1.6130653266331658,0.2504289838881537
1.6281407035175879,0.2550269969167318
1.64321608040201,0.2596009199300713
1.658291457286432,0.26415017476780633
1.6733668341708543,0.26867418326957127
1.6884422110552764,0.2731723672750003
1.7035175879396984,0.2776441486237277
1.7185929648241205,0.28208894915538774
1.7336683417085426,0.2865061907096148
1.7487437185929648,0.29089529512604306
1.763819095477387,0.2952556842443068
1.778894472361809,0.29958677990404026
1.793969849246231,0.3038880039448778
1.809045226130653,0.3081587782064536
1.8241206030150754,0.312398524528402
1.8391959798994975,0.3166066647503572
1.8542713567839195,0.32078262071195346
1.8693467336683416,0.3249258142528252
1.8844221105527637,0.3290356672126065
1.899497487437186,0.3331116014309319
1.914572864321608,0.3371530387474353
1.92964824120603,0.34115940100175124
1.9447236180904521,0.3451301100335139
1.9597989949748742,0.34906458768235765
1.9748743718592965,0.3529622557879166
1.9899497487437185,0.3568225361898251
2.0050251256281406,0.36064485072771746
2.020100502512563,0.364428621241228
2.0351758793969847,0.36817326956999075
2.050251256281407,0.3718782175536403
2.065326633165829,0.3755428870318106
2.080402010050251,0.3791666998441362
2.0954773869346734,0.38274907783025125
2.1105527638190953,0.38628944282978994
2.1256281407035176,0.38978721668238675
2.1407035175879394,0.3932418212276757
2.1557788944723617,0.3966526783052912
2.170854271356784,0.40001920975486766
2.185929648241206,0.40334083741603904
2.201005025125628,0.40661698312843986
2.21608040201005,0.4098470687317042
2.2311557788944723,0.4130305160654666
2.2462311557788945,0.41616674696936107
2.2613065326633164,0.419255183283022
2.2763819095477387,0.42229524684608366
2.2914572864321605,0.4252863594981802
2.306532663316583,0.4282279430789461
2.321608040201005,0.43111941942801557
2.336683417085427,0.43396021038502275
2.351758793969849,0.436749737789602
2.366834170854271,0.4394874234813876
2.3819095477386933,0.44217268930001385
2.3969849246231156,0.444804957085115
2.4120603015075375,0.44738364867632524
2.4271356783919598,0.4499081859132789
2.4422110552763816,0.45237799063561024
2.457286432160804,0.45479248468295363
2.472361809045226,0.4571510898949433
2.487437185929648,0.45945322811121336
2.5025125628140703,0.46169832117139825
2.517587939698492,0.46388579091513216
2.5326633165829144,0.46601505918204944
2.5477386934673367,0.4680855478117844
2.5628140703517586,0.4700966786439711
2.577889447236181,0.47204787351824395
2.5929648241206027,0.47393855427423726
2.608040201005025,0.47576814275158524
2.6231155778894473,0.47753606078992217
2.638190954773869,0.4792417302288823
2.6532663316582914,0.48088457290810005
2.6683417085427132,0.48246401066720945
2.6834170854271355,0.4839794653458449
2.698492462311558,0.4854303587836407
2.7135678391959797,0.4868161128202311
2.728643216080402,0.4881361492952503
2.743718592964824,0.4893898900483326
2.758793969849246,0.4905767569191124
2.7738693467336684,0.4916961717472238
2.78894472361809,0.4927475563723011
2.8040201005025125,0.4937303326339787
2.8190954773869343,0.49464392237189075
2.8341708542713566,0.4954877474256716
2.849246231155779,0.49626122963495545
2.8643216080402008,0.49696379083937653
2.879396984924623,0.49759485287856925
2.8944723618090453,0.4981538375921678
2.909547738693467,0.4986401668198065
2.9246231155778895,0.4990532624011195
2.9396984924623113,0.49939254617574125
2.9547738693467336,0.4996574399833058
2.969849246231156,0.4998473656634477
2.9849246231155777,0.499961745055801
3.0,0.5
